El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;24.683;27.374;
2014;Anual;21.865;24.350;
2015;Anual;21.855;24.244;
2016;Anual;24.996;27.438;
2017;Anual;26.476;28.831;
2018;Anual;26.574;28.755;
2019;Anual;27.586;29.893;
2020;Anual;28.071;30.220;
2021;Anual;28.009;30.261;
2022;Anual;28.343;30.909;
2023;Anual;28.584;30.665;
