El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;13,3;7,0;
2011;Anual;13,4;7,1;
2012;Anual;11,8;6,3;
2013;Anual;12,2;6,6;
2014;Anual;13,5;7,4;
2015;Anual;13,8;7,7;
2016;Anual;13,6;7,5;
2017;Anual;14,5;8,1;
2018;Anual;11,9;6,5;
2019;Anual;15,6;8,9;
2020;Anual;15,7;9,1;
2021;Anual;15,6;8,9;
2022;Anual;15,6;9,1;
2023;Anual;15,8;9,2;
