El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;5.837;3.633;
2011;Anual;5.830;3.630;
2012;Anual;5.090;3.177;
2013;Anual;5.213;3.303;
2014;Anual;5.698;3.619;
2015;Anual;5.725;3.694;
2016;Anual;5.660;3.652;
2017;Anual;6.096;3.911;
2018;Anual;5.046;3.158;
2019;Anual;6.643;4.370;
2020;Anual;6.769;4.547;
2021;Anual;6.645;4.381;
2022;Anual;6.592;4.388;
2023;Anual;6.686;4.466;
