El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;79,1;74,1;
2011;Anual;88,9;81,4;
2012;Anual;91,7;81,8;
2013;Anual;90,8;83,7;
2014;Anual;95,2;86,6;
2015;Anual;99,3;95,4;
2016;Anual;100,3;90,5;
2017;Anual;101,9;94,9;
2018;Anual;105,2;98,5;
2019;Anual;103,1;95,1;
2020;Anual;105,5;95,4;
2021;Anual;107,8;96,4;
2022;Anual;109,2;100,8;
2023;Anual;124,2;117,0;
