El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;8.214;4.800;
2011;Anual;8.218;4.803;
2012;Anual;6.896;4.015;
2013;Anual;7.171;4.362;
2014;Anual;8.152;5.030;
2015;Anual;8.540;5.258;
2016;Anual;8.414;5.242;
2017;Anual;9.249;5.662;
2018;Anual;6.667;4.047;
2019;Anual;9.943;6.274;
2020;Anual;10.298;6.473;
2021;Anual;10.011;6.161;
2022;Anual;9.931;6.145;
2023;Anual;9.898;6.262;
