El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;79.420;81.482;
2011;Anual;79.619;82.611;
2012;Anual;72.969;76.605;
2013;Anual;69.239;73.176;
2014;Anual;69.165;72.328;
2015;Anual;72.131;69.548;
2016;Anual;67.727;72.241;
2017;Anual;67.875;71.539;
2018;Anual;67.213;72.483;
2019;Anual;71.779;77.572;
2020;Anual;72.540;80.570;
2021;Anual;66.371;72.416;
2022;Anual;70.980;76.274;
2023;Anual;73.827;80.490;
