El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;14,6;9,4;
2011;Anual;14,7;9,5;
2012;Anual;12,7;8,1;
2013;Anual;13,3;8,8;
2014;Anual;15,8;10,5;
2015;Anual;17,0;11,2;
2016;Anual;16,3;11,0;
2017;Anual;17,9;12,0;
2018;Anual;12,7;8,6;
2019;Anual;18,5;13,0;
2020;Anual;18,1;12,8;
2021;Anual;17,3;12,1;
2022;Anual;17,4;12,2;
2023;Anual;17,5;12,3;
