El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;126,1;150,5;
2011;Anual;127,4;153,2;
2012;Anual;121,1;145,5;
2013;Anual;115,1;139,0;
2014;Anual;117,8;140,0;
2015;Anual;126,3;137,1;
2016;Anual;115,1;140,8;
2017;Anual;113,4;139,5;
2018;Anual;115,7;144,8;
2019;Anual;114,9;147,7;
2020;Anual;109,3;146,4;
2021;Anual;97,5;130,2;
2022;Anual;107,1;138,9;
2023;Anual;112,7;146,1;
