El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;98,5;81,0;
2011;Anual;94,0;72,1;
2012;Anual;101,1;79,4;
2013;Anual;96,0;83,9;
2014;Anual;94,2;83,8;
2015;Anual;100,4;89,3;
2016;Anual;127,0;94,5;
2017;Anual;129,1;91,7;
2018;Anual;146,0;103,8;
2019;Anual;166,8;112,1;
2020;Anual;175,2;112,5;
2021;Anual;176,3;107,3;
2022;Anual;197,0;120,5;
2023;Anual;214,4;132,2;
