El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;26.190;31.063;
2014;Anual;22.901;27.683;
2015;Anual;22.926;27.183;
2016;Anual;26.290;30.963;
2017;Anual;28.727;33.378;
2018;Anual;29.059;33.260;
2019;Anual;30.579;34.584;
2020;Anual;31.516;34.780;
2021;Anual;31.527;34.802;
2022;Anual;32.642;35.697;
2023;Anual;32.317;35.321;
