El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;11,2;5,0;
2011;Anual;11,4;5,2;
2012;Anual;10,1;4,4;
2013;Anual;10,4;4,5;
2014;Anual;11,5;5,3;
2015;Anual;12,0;5,6;
2016;Anual;11,6;5,3;
2017;Anual;12,3;5,8;
2018;Anual;9,1;4,2;
2019;Anual;12,6;6,1;
2020;Anual;12,5;6,2;
2021;Anual;12,2;6,0;
2022;Anual;12,2;6,1;
2023;Anual;12,1;6,1;
