El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;55.971;48.969;
2011;Anual;53.087;43.760;
2012;Anual;55.459;47.370;
2013;Anual;52.904;49.975;
2014;Anual;51.180;49.101;
2015;Anual;53.615;51.559;
2016;Anual;67.170;54.963;
2017;Anual;69.110;54.355;
2018;Anual;77.373;61.427;
2019;Anual;91.174;68.671;
2020;Anual;98.476;70.681;
2021;Anual;98.570;66.858;
2022;Anual;107.371;73.254;
2023;Anual;119.168;81.659;
