El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;5,6;2,9;
2011;Anual;5,6;2,9;
2012;Anual;5,0;2,6;
2013;Anual;5,3;2,8;
2014;Anual;6,0;3,3;
2015;Anual;6,6;3,7;
2016;Anual;6,8;3,8;
2017;Anual;7,1;4,1;
2018;Anual;6,0;3,2;
2019;Anual;7,9;4,6;
2020;Anual;8,1;4,6;
2021;Anual;7,9;4,5;
2022;Anual;7,9;4,5;
2023;Anual;7,9;4,6;
