El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;3.223;2.023;
2011;Anual;3.279;2.080;
2012;Anual;2.858;1.756;
2013;Anual;2.984;1.866;
2014;Anual;3.347;2.180;
2015;Anual;3.598;2.351;
2016;Anual;3.625;2.416;
2017;Anual;3.941;2.587;
2018;Anual;3.185;1.998;
2019;Anual;4.419;2.952;
2020;Anual;4.529;3.098;
2021;Anual;4.442;2.972;
2022;Anual;4.407;2.949;
2023;Anual;4.447;3.012;
