El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;19.446;21.229;
2014;Anual;17.261;18.790;
2015;Anual;17.281;18.790;
2016;Anual;19.819;21.603;
2017;Anual;20.834;22.549;
2018;Anual;20.974;22.514;
2019;Anual;21.811;23.051;
2020;Anual;22.337;23.480;
2021;Anual;22.492;23.620;
2022;Anual;22.922;24.234;
2023;Anual;23.193;24.454;
