El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;9,6;8,1;
2011;Anual;9,7;8,6;
2012;Anual;9,4;8,6;
2013;Anual;9,7;14,2;
2014;Anual;9,9;15,7;
2015;Anual;11,5;17,5;
2016;Anual;12,1;18,3;
2017;Anual;12,3;18,4;
2018;Anual;12,9;18,7;
2019;Anual;13,0;18,7;
2020;Anual;13,1;18,6;
2021;Anual;12,5;18,0;
2022;Anual;13,0;19,2;
2023;Anual;13,3;19,9;
