El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;5,1;2,2;
2011;Anual;5,3;2,4;
2012;Anual;4,9;2,1;
2013;Anual;5,1;2,3;
2014;Anual;5,6;2,7;
2015;Anual;6,0;2,9;
2016;Anual;6,3;3,0;
2017;Anual;6,7;3,3;
2018;Anual;6,2;2,9;
2019;Anual;7,4;3,5;
2020;Anual;7,6;3,8;
2021;Anual;7,4;3,7;
2022;Anual;7,3;3,8;
2023;Anual;7,4;3,8;
