input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
1aadda79-349d-44fc-830c-fbb345ce6f45,https://www.google.com/maps/place/Mantequer%C3%ADa+Ultramarinos+Jos%C3%A9+Gasc%C3%B3n/data=!4m7!3m6!1s0xd4228f27c0555eb:0x314e354f6a6f488c!8m2!3d40.4364853!4d-3.6931351!16s%2Fg%2F1tplrmp4!19sChIJ61UFfPIoQg0RjEhvak81TjE?authuser=0&hl=en&rclk=1,Mantequería Ultramarinos José Gascón,Grocery store,"Calle de Zurbano, 65, Chamberí, 28010 Madrid","{""Friday"":[""9:30 am–2:30 pm"",""5–8:30 pm""],""Monday"":[""9:30 am–2:30 pm"",""5–8:30 pm""],""Saturday"":[""10 am–2:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""9:30 am–2:30 pm"",""5–8:30 pm""],""Tuesday"":[""9:30 am–2:30 pm"",""5–8:30 pm""],""Wednesday"":[""9:30 am–2:30 pm"",""5–8:30 pm""]}",{},,913 08 21 86,C8P4+HP Madrid,36,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":36}",40.436485,-3.693135,3552835771246266508,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXQiZ36hQbDmTipYJZMsYhEmoqFdYMiCC_snM4bKlkPRq-pU9NCDaIdQQjeVR6dvglzMkPebWyRxzL5KgNHbRwYdA7ZtxaJ9aJZBosLWbsxlwwZhOXCHGkZ6I_A5Wg-S7DkzF-CcK2pS0=w408-h306-k-no,Europe/Madrid,,0xd4228f27c0555eb:0x314e354f6a6f488c,ChIJ61UFfPIoQg0RjEhvak81TjE,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXQiZ36hQbDmTipYJZMsYhEmoqFdYMiCC_snM4bKlkPRq-pU9NCDaIdQQjeVR6dvglzMkPebWyRxzL5KgNHbRwYdA7ZtxaJ9aJZBosLWbsxlwwZhOXCHGkZ6I_A5Wg-S7DkzF-CcK2pS0=w397-h298-k-no""},{""title"":""Inside"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbv5snzvtYBG4KIwT62w0xNXi9NcyAwclyPNuCLZV8egGz80xZGeMOt27YYBOYjZNfN1yHItc_35evzphCVxGeuQi9W-mgrmNaMJCM6985bvjmU82hDLrw306lEqkV_bcTGAWZ6w=w397-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjVDdVGzl5O8lcszAZ9ARmdV8XCzeohM6wTq1Y8z7vEOwB_00Ppg1t-pRm5yMEF_5E-hDlJvpOXcz05e33tAVgLCm7lmhCKGONXJZ4WhW3oIV5ovf067XQ2VohXL2AXBV0U66_kTVnW0_n=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PARZ4kJSxXjwHUTzrwnLuw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=269.88974\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""114107638778001524774"",""name"":""Mantequería Ultramarinos José Gascón (Owner)"",""link"":""https://www.google.com/maps/contrib/114107638778001524774""}","{""borough"":""Chamberí"",""street"":""Calle de Zurbano, 65"",""city"":""Madrid"",""postal_code"":""28010"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great produce"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]}]","[{""Name"":""Maggie Chan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIVEIuEBQIhaRTn0aJhY97eASr7Qlkmhzxj0_B_Tn_4GhwGNII=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Amazing. Must go. It has a real soul with great food. Stopped by for a sandwich and loved it."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhCEkLI8SKfni326Y6H7fp_D\u0026fid=0x0:0x314e354f6a6f488c""],""When"":""2025-11-1""},{""Name"":""Felix Lopez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUYyfNYbbmJntIG-Pj0ejIQ-1WFiWFiT8rzCqEbi4IxIJbFnmSE_w=s120-c-rp-mo-ba7-br100"",""Rating"":5,""Description"":""No me extraña que todos le de. 5 estrellas es un establecimiento único. Más de 90 años dando el mejor servicio. Abierto por el abuelo del actual dependiente. El local conserva el suelo y estanterías originales e incluso una marca de bala de la guerra civil.\nTe enamoraras de su amplia variedad de productos, muchos gourmet.\nAmplia variedad de vinos. Fiambres de calidad para comprar al peso o en sus fantásticos bocadillos que son gigantes\nVolveremos !!!!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICl1rSQhgE\u0026fid=0x0:0x314e354f6a6f488c""],""When"":""2023-11-17""},{""Name"":""Juan Galpin"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUj_IsFMIH2w4bkmlz5PKTGj2BHM0KKXINr_vf6-g69Fr7G8dquUg=s120-c-rp-mo-ba7-br100"",""Rating"":5,""Description"":""Tienda de ultramarinos en la calle Zurbano en el barrio de Chamberí con casi 100 años de historia. Es el tipo de establecimiento que por su antigüedad y conservado casi intacto desde su creación, me apasiona.\n\nLos techos altísimos, el suelo original, las estanterías tipo casilleros como se estilaba antiguamente donde se guardaban latas de conservas, la antigua báscula, las puertas y rótulos, ..., una auténtica joya!\n\nAdemás  el dueño es súper amable me habló del establecimiento, tienen una gran variedad de vinos, muy buen embutido, conservas,.etc, me llevé unas pastas típicas de Castilla llamadas perrunillas, que eran una auténtica delicia.\n\nOjalá este tipo de establecimiento se conserve por siempre, por lo menos su aspecto. No puede ser que alguien en un futuro lo compre y lo destroce al no estar protegido."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgIDFiNCf_wE\u0026fid=0x0:0x314e354f6a6f488c""],""When"":""2023-11-4""},{""Name"":""Benjamín Iraola"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIkzYH18nJ6xQ7R6u1SsQLcS4Rr241WFXWkCrynqvprt-1VLw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Tienda preciosa, una reliquia de Madrid, y un trato cercano, familiar y muy amable!!"",""Images"":null,""When"":""""},{""Name"":""Gonza Woxter"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXOsmHFkqcjK0UFxWYoHH4bCbclcqunqPTspEWM01rj6htgRlpAFA=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Una tienda de siempre, con un trato muy bueno. Compre dos bocadillos de mortadela, muy ricos y a un precio demasiado competitivo. Tenían mucha variedad de productos y de calidad. Volvería seguro!!"",""Images"":null,""When"":""""},{""Name"":""ats vex"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXg3OBNW_jqNxLgY90fEQAlhlf4yOsYU9zCTuoZdSf-za_0c9-dHA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Bonita y entrañable, familiar desde varias generaciones. Es como viajar en el tiempo.\nGran trato y calidad. Excelentes bocadillos"",""Images"":null,""When"":""""},{""Name"":""OSCAR MH"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLwntyoAnyzMGbbfVr-dJFF-UmU0AEU3eXzM2jg-bryrChhPU0=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Sitio estupendo. Mucha variedad de productos de calidad y el encargado, nieto del fundador, es muy amable y predispuesto."",""Images"":null,""When"":""""},{""Name"":""Jorge González Cortés"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLLhK2D6icfu4-rrIoXCIbIoWVsu11ypC1cFT4DwRmZenqMgg=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Tienda de ultramarinos de las de toda la vida, con buenos productos y en la que el trato es muy agradable. He sabido por su propietario, tercera generación familiar que lo regenta, que el negocio tiene 96 años de antigüedad. Me parece admirable"",""Images"":null,""When"":""""}]",null,
1aadda79-349d-44fc-830c-fbb345ce6f45,https://www.google.com/maps/place/Ultramarines+del+Coso/data=!4m7!3m6!1s0xd42290054a32403:0x3a302f416d754d0b!8m2!3d40.4306758!4d-3.7003285!16s%2Fg%2F11lnlr2lhf!19sChIJAySjVAApQg0RC011bUEvMDo?authuser=0&hl=en&rclk=1,Ultramarines del Coso,Restaurant,"C. de Trafalgar, 1, Chamberí, 28010 Madrid","{""Friday"":[""1 pm–2 am""],""Monday"":[""1–5 pm"",""8 pm–12 am""],""Saturday"":[""1 pm–2 am""],""Sunday"":[""1–5 pm"",""8 pm–12 am""],""Thursday"":[""1 pm–1:30 am""],""Tuesday"":[""1–5 pm"",""8 pm–12 am""],""Wednesday"":[""1–5 pm"",""8 pm–12 am""]}","{""Friday"":{""0"":40,""1"":26,""10"":0,""11"":0,""12"":0,""13"":28,""14"":33,""15"":37,""16"":37,""17"":41,""18"":47,""19"":66,""20"":76,""21"":80,""22"":75,""23"":60,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":0,""12"":0,""13"":31,""14"":39,""15"":39,""16"":36,""17"":0,""18"":0,""19"":0,""20"":34,""21"":36,""22"":30,""23"":20,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":75,""1"":47,""10"":0,""11"":0,""12"":0,""13"":37,""14"":53,""15"":64,""16"":59,""17"":46,""18"":38,""19"":49,""20"":64,""21"":86,""22"":100,""23"":99,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":0,""12"":0,""13"":36,""14"":48,""15"":49,""16"":41,""17"":0,""18"":0,""19"":0,""20"":18,""21"":24,""22"":22,""23"":19,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""0"":33,""1"":0,""10"":0,""11"":0,""12"":0,""13"":20,""14"":28,""15"":33,""16"":30,""17"":35,""18"":40,""19"":48,""20"":58,""21"":61,""22"":59,""23"":47,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":0,""12"":0,""13"":28,""14"":34,""15"":31,""16"":25,""17"":0,""18"":0,""19"":0,""20"":34,""21"":38,""22"":33,""23"":24,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":0,""12"":0,""13"":23,""14"":30,""15"":29,""16"":25,""17"":0,""18"":0,""19"":0,""20"":33,""21"":37,""22"":36,""23"":31,""6"":0,""7"":0,""8"":0,""9"":0}}",https://lamuccacompany.es/ultramarines-del-coso-trafalgar/,915 21 00 00,C7JX+7V Madrid,1130,4.600000,"{""1"":45,""2"":24,""3"":47,""4"":116,""5"":898}",40.430676,-3.700328,4192903211137715467,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervLPvGl1I6FVgU9a1i5ttvvyeUwBSRPfa_WWgPxK1HSKfZOtwanXgClbXLuyDdcD7_ADuZFcGB3O6an63ujwodpWNqLbbuA6jC38VhDjbQKuzqWPRJevMW46TVPU8su-nxnj0H=w408-h271-k-no,Europe/Madrid,€30–40,0xd42290054a32403:0x3a302f416d754d0b,ChIJAySjVAApQg0RC011bUEvMDo,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwervLPvGl1I6FVgU9a1i5ttvvyeUwBSRPfa_WWgPxK1HSKfZOtwanXgClbXLuyDdcD7_ADuZFcGB3O6an63ujwodpWNqLbbuA6jC38VhDjbQKuzqWPRJevMW46TVPU8su-nxnj0H=w447-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhV_amDTVWhEbvjgXS5Halvld0U6wNaZLyOtI_Nl3evwYoAMJroQNsk5tsH_lwzQLfapNvHyfK6VTGXcFXyZxv1weT3DiJ2FTd3-WMMhfmEOPfXoKSGHBArsI9eE7OEsa0RoDZKNMLelAu=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwernh4vnM-FoF4PWkQyE2qjCDbhB2S5OkkGN_Xxp4vxqnujLNcjLcvQGfw6US2TRoMwanWRPPLcCQfHiBvnxi_yLoKoLPIh1-cq8-lzJXjx25Q1FJ52-OTb_RrJe1-NVp1ypHSSo=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqig84rb-XCefWaZ_iIEcTFi26DqtZtzfctVDOghDXsenype0zfX7n2wMifMQ8KUvzDHbl4noZJ8lo_n82VIVdcbrr9I4485OCCjMBzsI_OJDR6cAjNLwvY9I2C92u1sd9t_J6flC10ikyN=w224-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsFy-xI-HsU92XjvQ3hLTyEOQjUANF39HLBamf-tosvS3P6R74U8J628Pfmcj22q55s9eANjFRaO6ejyCKACqZXNaQKrUW4mIsYSdwZWvqihqMWh9W9mH9vY1T_HozYawk08hsQQ=w447-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgAKAtOMdN8rqx3ihBfea8ZJhXPQfkTe2iweuOfz5aUv_lLDyjnzRd4aQ3-7ocAD8zaqu9sugRi28RkxLfpTVpYdJ7GuA6vAbWKE4_9ydgZtEH_iGHkdzDpij6_8R8UFobTWBdRra22Yk=w224-h298-k-no""},{""title"":""Octopus as food"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEE9AMw5WyeJVtDGAeHNU6h-tgXkTbGlWSVd9WQOhTgDaRLE_T4T1khwuMIExVOdu23p18hmGOoWtfCMa_WCw8oTCXSaJsFc4tXINqiDCPat5TLLuFSIRxg9V-9yrHi1DxhIBqKw=w224-h298-k-no""},{""title"":""Kulfi"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1pAUYaukmleueeRZAQr7gFGwBGi-8gv10GWx5XL6pKYmtc0MtqzFDNI-Vgu_VtPexgJCHgDBsTdFfK3ORfbErbH5x_qSb9sRPON2UhDF828VofjWoqvULmLRTMDPIlApcEA-u4qwxQHQd=w224-h298-k-no""},{""title"":""Steak tartare"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWgGQcncNdV6lfP08fr941mh_KSnsBjdBZ9-OEajfjybAIMi_GuHG3qUKoaONDSZRewsWFTFlPp6SN5eeoi3bGXHCvzsoX9qPQDHB-X-iU9vq9tlsPL1npinHz7toXpeB9I08gMa4fPoWh=w397-h298-k-no""},{""title"":""Patatas bravas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9yv1ldnbf-i-mb3ZKQkaWBRs6XBi1lk2w1IhiKZDxco3EC3s2Z6aDA4WBkLdQSJ_qWxxhoNX_PEI4K-5-xGSUkAQSSguJKWR4R-6JFr6eu_pJIGPgt-4TzonOAFbdBRCuxrK4Pg=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepD_N_Yuts2mT0a9-7tc9t-eM6l0Ivf6QfSe8tkeSNOPoQWgkXzOhpsXkiK3roiA1swFzFghcqiO74nuo4wnNVizPx-JDI-GmQ83rE26e5uRbT2GP7L2Z3B72Y_-dXpKd6isKmEDg=w447-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vn9TePYczfCw_69yulN02Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=232.99474\u0026pitch=0\u0026thumbfov=100""}]","[{""link"":""https://www.google.com/maps/reserve/v/dine/c/RezfRlYkr2s?source=pa\u0026opi=79508299"",""source"":""google.com""}]","[{""link"":""https://www.google.com/maps/reserve/v/dine/c/RezfRlYkr2s?source=pa\u0026opi=79508299"",""source"":""google.com""}]","{""link"":""/url?q=https://lamuccacompany.es/ultramarines-del-coso-trafalgar/\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwjuhMn-kJiTAxVu6MkDHRA8L_AQqRkIJCgS\u0026usg=AOvVaw1pyZ1LfgWPJG8bzWuPXDtJ"",""source"":""lamuccacompany.es""}","{""id"":""102819820086643177519"",""name"":""Ultramarines del Coso (Owner)"",""link"":""https://www.google.com/maps/contrib/102819820086643177519""}","{""borough"":""Chamberí"",""street"":""C. de Trafalgar, 1"",""city"":""Madrid"",""postal_code"":""28010"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great coffee"",""enabled"":true},{""name"":""Great wine list"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible car park"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Spirits"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Bar on site"",""enabled"":true},{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true},{""name"":""Quiet"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Dinner reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""High chairs"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid multi-storey car park"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true}]},{""id"":""pets"",""name"":""Pets"",""options"":[{""name"":""Dogs allowed"",""enabled"":true},{""name"":""Dogs allowed inside"",""enabled"":true},{""name"":""Dogs allowed outside"",""enabled"":true}]}]","[{""Name"":""Caroline B"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLqMyj1xjUgVwqZzhl_VsdMJqYsjbqaUuqH1lpR5mUk-H3o7oDa=s120-c-rp-mo-ba4-br100"",""Rating"":3,""Description"":""Booked a table for 8pm which is early for dinner in Spain. When we arrived there was only one group of people there. The first waiter seemed to be bothered by us immediately, and the restaurant manager was seemingly stressed without many customers. They forgot my wine order and after much waiting I asked for it and the manager came with a bottle of something - not sure it was what I ordered but it was good nonetheless 😆 the menu said Beef Striploin by apparently it was … chicken? I ordered “Steak Tartare, Grilled” and with it came a big bone marrow piece 😅 My partner’s food and our French fries came quickly, but my food didn’t seem to arrive and after a good 10 min wait I asked for it. I’m wondering what they thought - that I would only have French fries for dinner? We decided to end the meal and go somewhere else for desserts and drinks. However, having said all of this - The “beef” striploin (which was chicken) was absolutely DELICIOUS though!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDeKkSs-GupOFiMFQ1A9ZNy\u0026fid=0x0:0x3a302f416d754d0b""],""When"":""2025-12-31""},{""Name"":""Isabella Rigamonti"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV-XBeH13yWkYk7-DPCyWx1M5rtUucDpPYqQOMt0Ra-KwCOjXP1=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Love love love this place!!\nI’d love for it to be just my secret place but it’s too good not to share…\nIt’s just a classier version of the Malasaña one and it feels so Spanish but also a great representation of Spanish food for any foreigners visiting.\n\nThe atmosphere is cozy and the food is great, the service is impeccable and overall a great space to dine with friends or family!\n\nThey have an allergy menu, so you can cross check every dish. Gluten free options (although cross contaminated for fried food as in potatoes).\n\nWill be back multiple times (hopefully will not be fully booked).\n\nWould be idealll if they had a terraza."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBZUFV_YJhCrq4ufRAFB8su\u0026fid=0x0:0x3a302f416d754d0b""],""When"":""2025-7-14""},{""Name"":""sarah El-benghazi"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIxwsb76gLWRGpmUR39QlBSO8ZtqqRnlWWQgntuHdGay-K6d9k=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Amazing atmosphere and music. Good quality food and prices"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDpdQf21vw00KKDOUmnQQLT\u0026fid=0x0:0x3a302f416d754d0b""],""When"":""2026-2-7""},{""Name"":""Julie M. Kjendlie"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJ8DIwXlcGHgHQw5ZbrrsgUF8Jw68-gwHHzUWgZ4SH_N7sm2Q=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Had a beautiful evening at Ultramarines del Coso.\nGot a cubby were we sat a bit secluded and could enjoy people watching and each others company.\n\nThe bread served was warm and very good. The crispy rice with tuna tartar had the crunch and flavours expected. We did ask the serving size of the squid and was told two pieces, so the three pieces we got was generous but definitely one too many and we were unfortunately unable to finish (I don't like leaving food)\nIn addition to the wine with the meal, I rounded it off with the Oriental Garden cocktail which was great. The habanero pure added just the spiciness needed to elevate the drink. Very enjoyable."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgMCYkc-SeQ\u0026fid=0x0:0x3a302f416d754d0b""],""When"":""2025-5-5""},{""Name"":""Juanc C."",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJYxhPGeEUhfXVl56ViNwRpd19r60nH889PtlRLuoppYDN0lA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""A hidden gem in Madrid: Ultramarines del Coso is simply unforgettable.\n\nFrom the very first sip of wine, we knew we were in for something special. The entrance dish was an explosion of flavor,  delicious, perfectly balanced, and with that subtle smoky touch that makes you close your eyes and just enjoy the moment.\n\nBut the real showstopper was the rice with duck and foie. Absolutely to die for. The texture, the depth of flavor, the way the richness of the foie melted into the rice… every bite was pure comfort and sophistication at once. It’s one of those dishes you keep thinking about long after you’ve left the restaurant.\n\nThe ambiance is cozy yet elegant, the kind of place where you instantly feel at ease. The staff were kind, attentive, and clearly proud of what they serve, and with good reason.\n\nIf you’re in Madrid and love food that tells a story, this place is a must. We’ll definitely be back."",""Images"":null,""When"":""""},{""Name"":""Darina Petrova"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXveRMRDhGn0UbZfs4xhKGrXBZyIix9ahzJ0yK5R5SA6dAvDjLk=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I celebrated my birthday there and I had such a great experience. The staff is very friendly and nice and food and drinks are amazing. They took very good care of us and we had such a pleasant evening. Will visit again soon!!! Definitely take patatas bravas, anchovies and gildas!\nSo delicious!"",""Images"":null,""When"":""""},{""Name"":""Rebecca Hersey"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXo-XKXqKHxSwxjznlJ1V2ytCVoMYKcjXqvIoQK-O7KPuUW2dM=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""One of the best restaurants in Madrid, and I really enjoyed my experience.  My server was Abner and he was excellent. He made great recommendations, and was very quick to bring out any food or drinks I ordered. I’m looking forward to my next visit"",""Images"":null,""When"":""""},{""Name"":""Jaime Creixems"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVh3Bkcu9HQLME41G_SsBP2MCeqX_I2N8gQ4x94KUw8mZ6e76KITA=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""The steak was particularly great. We tried the octopus as well and it was really good. The attention was stellar… thanks Romel for your great service :)\n\nLooking forward to come back again."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICv2PTK7wE\u0026fid=0x0:0x3a302f416d754d0b""],""When"":""2024-12-7""}]",null,
