year,value,monthID,districtID,unitID
2005,"73,3",0,21.0,3
2006,"72,5",0,21.0,3
2007,"71,7",0,21.0,3
2008,"71,2",0,21.0,3
2009,"70,4",0,21.0,3
2010,"69,5",0,21.0,3
2011,"68,6",0,21.0,3
2012,"67,7",0,21.0,3
2013,"66,9",0,21.0,3
2014,"65,8",0,21.0,3
2015,65,0,21.0,3
2016,"64,6",0,21.0,3
2017,"64,1",0,21.0,3
2018,"63,9",0,21.0,3
2019,"63,91",0,21.0,3
2020,"64,01",0,21.0,3
2021,"64,45",0,21.0,3
2022,"64,5",0,21.0,3
2023,"64,73",0,21.0,3
2024,"65,27",0,21.0,3
2025,"65,62",0,21.0,3
2005,"67,8",0,,3
2006,"67,7",0,,3
2007,"67,5",0,,3
2008,"67,5",0,,3
2009,"67,4",0,,3
2010,67,0,,3
2011,"66,7",0,,3
2012,"66,2",0,,3
2013,"65,9",0,,3
2014,"65,3",0,,3
2015,65,0,,3
2016,65,0,,3
2017,"65,1",0,,3
2018,"65,2",0,,3
2019,"65,53",0,,3
2020,"65,96",0,,3
2021,"66,21",0,,3
2022,"66,17",0,,3
2023,"66,51",0,,3
2024,"67,01",0,,3
2025,"67,25",0,,3
2005,"67,9",0,5.0,3
2006,"67,3",0,5.0,3
2007,"66,8",0,5.0,3
2008,"66,5",0,5.0,3
2009,"65,8",0,5.0,3
2010,65,0,5.0,3
2011,"64,3",0,5.0,3
2012,"63,5",0,5.0,3
2013,63,0,5.0,3
2014,"62,3",0,5.0,3
2015,62,0,5.0,3
2016,62,0,5.0,3
2017,"62,1",0,5.0,3
2018,"62,4",0,5.0,3
2019,"62,77",0,5.0,3
2020,"63,37",0,5.0,3
2021,"63,79",0,5.0,3
2022,"63,81",0,5.0,3
2023,"64,47",0,5.0,3
2024,"65,14",0,5.0,3
2025,"65,57",0,5.0,3
2005,"65,7",0,17.0,3
2006,"65,1",0,17.0,3
2007,"64,6",0,17.0,3
2008,"64,2",0,17.0,3
2009,"63,7",0,17.0,3
2010,"63,3",0,17.0,3
2011,"62,8",0,17.0,3
2012,"62,5",0,17.0,3
2013,"62,2",0,17.0,3
2014,"61,8",0,17.0,3
2015,"61,6",0,17.0,3
2016,"61,7",0,17.0,3
2017,"61,8",0,17.0,3
2018,"61,9",0,17.0,3
2019,"62,07",0,17.0,3
2020,"62,47",0,17.0,3
2021,"62,54",0,17.0,3
2022,"62,51",0,17.0,3
2023,"62,64",0,17.0,3
2024,"62,99",0,17.0,3
2025,"63,04",0,17.0,3
2005,"65,7",0,3.0,3
2006,"65,4",0,3.0,3
2007,"65,8",0,3.0,3
2008,"65,8",0,3.0,3
2009,"65,7",0,3.0,3
2010,"65,4",0,3.0,3
2011,65,0,3.0,3
2012,"64,7",0,3.0,3
2013,"64,3",0,3.0,3
2014,"63,9",0,3.0,3
2015,"63,4",0,3.0,3
2016,"63,2",0,3.0,3
2017,"63,1",0,3.0,3
2018,63,0,3.0,3
2019,"62,91",0,3.0,3
2020,"62,91",0,3.0,3
2021,"62,91",0,3.0,3
2022,"62,82",0,3.0,3
2023,"62,82",0,3.0,3
2024,"63,04",0,3.0,3
2025,"63,07",0,3.0,3
2005,"67,7",0,8.0,3
2006,"67,3",0,8.0,3
2007,67,0,8.0,3
2008,"66,8",0,8.0,3
2009,"66,5",0,8.0,3
2010,66,0,8.0,3
2011,"65,4",0,8.0,3
2012,"64,9",0,8.0,3
2013,"64,3",0,8.0,3
2014,"63,5",0,8.0,3
2015,"62,9",0,8.0,3
2016,"62,6",0,8.0,3
2017,"62,2",0,8.0,3
2018,"61,9",0,8.0,3
2019,"61,7",0,8.0,3
2020,"61,67",0,8.0,3
2021,"61,6",0,8.0,3
2022,"61,41",0,8.0,3
2023,"61,37",0,8.0,3
2024,"61,54",0,8.0,3
2025,"61,48",0,8.0,3
2005,"67,5",0,9.0,3
2006,"67,7",0,9.0,3
2007,68,0,9.0,3
2008,"68,3",0,9.0,3
2009,"68,5",0,9.0,3
2010,"68,4",0,9.0,3
2011,"68,3",0,9.0,3
2012,"68,2",0,9.0,3
2013,"68,2",0,9.0,3
2014,"67,8",0,9.0,3
2015,"67,5",0,9.0,3
2016,"67,8",0,9.0,3
2017,68,0,9.0,3
2018,"68,4",0,9.0,3
2019,"68,95",0,9.0,3
2020,"69,43",0,9.0,3
2021,"69,6",0,9.0,3
2022,"69,34",0,9.0,3
2023,"69,75",0,9.0,3
2024,"70,29",0,9.0,3
2025,"70,48",0,9.0,3
2005,"67,3",0,14.0,3
2006,"67,3",0,14.0,3
2007,"67,3",0,14.0,3
2008,"67,3",0,14.0,3
2009,"67,1",0,14.0,3
2010,"66,7",0,14.0,3
2011,"66,3",0,14.0,3
2012,"65,7",0,14.0,3
2013,"65,3",0,14.0,3
2014,"64,9",0,14.0,3
2015,"64,6",0,14.0,3
2016,"64,7",0,14.0,3
2017,65,0,14.0,3
2018,"65,4",0,14.0,3
2019,"65,99",0,14.0,3
2020,"66,66",0,14.0,3
2021,"67,23",0,14.0,3
2022,"67,39",0,14.0,3
2023,"68,01",0,14.0,3
2024,"68,88",0,14.0,3
2025,"69,3",0,14.0,3
2005,"66,3",0,4.0,3
2006,66,0,4.0,3
2007,"65,7",0,4.0,3
2008,"65,9",0,4.0,3
2009,"65,7",0,4.0,3
2010,"65,4",0,4.0,3
2011,65,0,4.0,3
2012,"64,7",0,4.0,3
2013,"64,2",0,4.0,3
2014,"63,8",0,4.0,3
2015,"63,5",0,4.0,3
2016,"63,6",0,4.0,3
2017,"63,6",0,4.0,3
2018,64,0,4.0,3
2019,"64,41",0,4.0,3
2020,"64,83",0,4.0,3
2021,"65,02",0,4.0,3
2022,"64,99",0,4.0,3
2023,"65,69",0,4.0,3
2024,"66,32",0,4.0,3
2025,"66,51",0,4.0,3
2005,"66,6",0,16.0,3
2006,"66,7",0,16.0,3
2007,"66,9",0,16.0,3
2008,"67,4",0,16.0,3
2009,"67,4",0,16.0,3
2010,"67,3",0,16.0,3
2011,"67,1",0,16.0,3
2012,67,0,16.0,3
2013,"66,8",0,16.0,3
2014,"66,7",0,16.0,3
2015,"66,6",0,16.0,3
2016,"66,9",0,16.0,3
2017,"67,3",0,16.0,3
2018,"67,7",0,16.0,3
2019,"68,2",0,16.0,3
2020,"68,72",0,16.0,3
2021,"68,99",0,16.0,3
2022,"68,8",0,16.0,3
2023,"69,07",0,16.0,3
2024,"69,45",0,16.0,3
2025,"69,63",0,16.0,3
2005,"66,6",0,6.0,3
2006,"66,7",0,6.0,3
2007,"66,3",0,6.0,3
2008,"66,5",0,6.0,3
2009,"66,4",0,6.0,3
2010,"66,2",0,6.0,3
2011,66,0,6.0,3
2012,"65,7",0,6.0,3
2013,"65,6",0,6.0,3
2014,65,0,6.0,3
2015,"64,7",0,6.0,3
2016,"64,7",0,6.0,3
2017,"64,7",0,6.0,3
2018,"64,7",0,6.0,3
2019,"64,95",0,6.0,3
2020,"65,29",0,6.0,3
2021,"65,13",0,6.0,3
2022,"64,99",0,6.0,3
2023,"65,38",0,6.0,3
2024,"65,92",0,6.0,3
2025,"66,18",0,6.0,3
2005,"72,5",0,1.0,3
2006,"73,1",0,1.0,3
2007,"73,3",0,1.0,3
2008,"73,9",0,1.0,3
2009,"74,3",0,1.0,3
2010,"74,6",0,1.0,3
2011,"74,7",0,1.0,3
2012,"74,6",0,1.0,3
2013,"74,7",0,1.0,3
2014,"74,3",0,1.0,3
2015,"74,2",0,1.0,3
2016,"74,7",0,1.0,3
2017,75,0,1.0,3
2018,"75,3",0,1.0,3
2019,"75,67",0,1.0,3
2020,"76,56",0,1.0,3
2021,"76,94",0,1.0,3
2022,"76,95",0,1.0,3
2023,"76,97",0,1.0,3
2024,"77,33",0,1.0,3
2025,"77,22",0,1.0,3
2005,"69,7",0,10.0,3
2006,"69,3",0,10.0,3
