El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;11.435;9.046;
2011;Anual;11.394;11.869;
2012;Anual;10.718;11.153;
2013;Anual;10.574;9.972;
2014;Anual;10.582;10.609;
2015;Anual;10.946;11.456;
2016;Anual;11.675;11.778;
2017;Anual;11.466;11.907;
2018;Anual;11.539;16.902;
2019;Anual;12.839;19.896;
2020;Anual;11.988;18.920;
2021;Anual;11.275;12.895;
2022;Anual;11.623;13.322;
2023;Anual;11.792;16.587;
