El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;5,9;2,4;
2011;Anual;5,8;2,4;
2012;Anual;5,2;2,1;
2013;Anual;5,5;2,3;
2014;Anual;5,9;2,6;
2015;Anual;6,2;2,9;
2016;Anual;6,4;2,9;
2017;Anual;6,7;3,0;
2018;Anual;5,3;2,4;
2019;Anual;7,2;3,3;
2020;Anual;7,4;3,5;
2021;Anual;7,1;3,3;
2022;Anual;7,1;3,3;
2023;Anual;7,1;3,4;
