El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;6,1;2,6;
2011;Anual;6,2;2,8;
2012;Anual;5,5;2,5;
2013;Anual;5,9;2,7;
2014;Anual;6,7;3,2;
2015;Anual;7,0;3,3;
2016;Anual;7,1;3,4;
2017;Anual;7,7;3,6;
2018;Anual;6,3;3,0;
2019;Anual;8,2;3,9;
2020;Anual;8,1;4,0;
2021;Anual;7,9;3,8;
2022;Anual;7,7;3,8;
2023;Anual;7,6;3,7;
