El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;10,1;9,9;
2011;Anual;11,3;12,6;
2012;Anual;11,4;13,2;
2013;Anual;10,8;15,5;
2014;Anual;10,9;15,7;
2015;Anual;11,5;16,5;
2016;Anual;11,8;16,6;
2017;Anual;12,4;16,6;
2018;Anual;12,8;16,8;
2019;Anual;13,4;17,0;
2020;Anual;12,9;16,6;
2021;Anual;11,7;15,6;
2022;Anual;13,0;17,3;
2023;Anual;13,3;17,6;
