El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;13.180;10.527;
2011;Anual;13.829;12.705;
2012;Anual;12.839;12.560;
2013;Anual;12.413;14.448;
2014;Anual;13.387;14.516;
2015;Anual;13.745;14.954;
2016;Anual;14.066;15.128;
2017;Anual;14.800;15.354;
2018;Anual;14.306;15.210;
2019;Anual;16.359;16.341;
2020;Anual;16.318;16.518;
2021;Anual;15.221;15.542;
2022;Anual;15.916;16.668;
2023;Anual;16.564;17.338;
