El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;46,2;37,4;
2011;Anual;53,0;45,3;
2012;Anual;54,8;44,6;
2013;Anual;49,9;49,6;
2014;Anual;48,9;50,8;
2015;Anual;60,7;58,8;
2016;Anual;62,4;59,6;
2017;Anual;66,5;63,8;
2018;Anual;70,4;65,3;
2019;Anual;70,8;67,3;
2020;Anual;73,4;71,2;
2021;Anual;69,9;68,8;
2022;Anual;72,7;71,7;
2023;Anual;71,4;75,4;
