El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;36.050;41.554;
2014;Anual;31.190;36.649;
2015;Anual;31.309;36.423;
2016;Anual;35.978;41.245;
2017;Anual;37.841;43.138;
2018;Anual;38.459;43.322;
2019;Anual;40.134;45.011;
2020;Anual;41.125;45.326;
2021;Anual;40.944;45.051;
2022;Anual;42.002;46.133;
2023;Anual;41.689;45.892;
