El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;5.742;3.110;
2011;Anual;5.770;3.175;
2012;Anual;5.182;2.747;
2013;Anual;5.303;2.868;
2014;Anual;5.697;3.238;
2015;Anual;5.801;3.384;
2016;Anual;5.891;3.475;
2017;Anual;6.311;3.672;
2018;Anual;5.223;2.889;
2019;Anual;6.929;4.022;
2020;Anual;7.139;4.197;
2021;Anual;6.925;3.960;
2022;Anual;6.675;3.885;
2023;Anual;6.618;3.983;
