El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;8,3;4,3;
2011;Anual;8,8;4,6;
2012;Anual;7,9;4,0;
2013;Anual;8,4;4,4;
2014;Anual;9,4;5,0;
2015;Anual;10,2;5,5;
2016;Anual;10,1;5,6;
2017;Anual;10,9;6,1;
2018;Anual;8,6;4,6;
2019;Anual;11,9;7,0;
2020;Anual;12,3;7,2;
2021;Anual;12,1;6,9;
2022;Anual;12,0;7,0;
2023;Anual;12,2;7,2;
