El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;108,4;67,3;
2011;Anual;115,2;74,4;
2012;Anual;123,0;77,7;
2013;Anual;120,3;90,2;
2014;Anual;122,2;89,7;
2015;Anual;133,4;94,6;
2016;Anual;132,6;99,3;
2017;Anual;135,8;100,8;
2018;Anual;137,7;104,2;
2019;Anual;140,7;109,3;
2020;Anual;145,3;112,3;
2021;Anual;143,9;111,7;
2022;Anual;146,3;119,3;
2023;Anual;136,0;118,6;
