El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;13,1;7,1;
2011;Anual;13,4;7,4;
2012;Anual;12,0;6,3;
2013;Anual;12,5;6,7;
2014;Anual;14,1;7,9;
2015;Anual;14,9;8,4;
2016;Anual;14,4;8,3;
2017;Anual;15,7;9,0;
2018;Anual;12,0;6,7;
2019;Anual;16,9;10,0;
2020;Anual;17,1;10,4;
2021;Anual;16,8;10,1;
2022;Anual;16,7;10,3;
2023;Anual;16,9;10,3;
