El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;22.774;27.584;
2014;Anual;20.119;24.237;
2015;Anual;20.027;23.817;
2016;Anual;23.104;27.165;
2017;Anual;24.628;28.844;
2018;Anual;24.799;28.476;
2019;Anual;25.745;29.093;
2020;Anual;26.445;29.606;
2021;Anual;26.459;29.680;
2022;Anual;26.816;29.851;
2023;Anual;27.154;29.795;
