El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;23,9;16,6;
2011;Anual;23,8;16,3;
2012;Anual;22,8;15,6;
2013;Anual;31,5;22,2;
2014;Anual;32,9;21,1;
2015;Anual;40,1;23,9;
2016;Anual;48,8;23,8;
2017;Anual;48,6;24,3;
2018;Anual;53,1;23,6;
2019;Anual;58,7;24,4;
2020;Anual;57,4;26,0;
2021;Anual;60,5;26,4;
2022;Anual;67,7;30,1;
2023;Anual;70,4;32,1;
