El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;4.539;1.738;
2011;Anual;4.525;1.808;
2012;Anual;4.095;1.618;
2013;Anual;4.113;1.695;
2014;Anual;4.304;1.945;
2015;Anual;4.300;2.065;
2016;Anual;4.336;2.068;
2017;Anual;4.686;2.223;
2018;Anual;3.884;1.839;
2019;Anual;5.236;2.506;
2020;Anual;5.565;2.705;
2021;Anual;5.465;2.571;
2022;Anual;5.314;2.521;
2023;Anual;5.433;2.582;
