El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;31.838;32.728;
2014;Anual;28.314;29.469;
2015;Anual;28.409;29.531;
2016;Anual;32.994;33.912;
2017;Anual;35.376;36.263;
2018;Anual;35.697;36.496;
2019;Anual;36.942;37.980;
2020;Anual;38.257;38.718;
2021;Anual;38.411;39.121;
2022;Anual;39.455;40.310;
2023;Anual;39.859;40.634;
