El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;32.776;24.946;
2011;Anual;35.841;29.517;
2012;Anual;35.777;31.745;
2013;Anual;35.433;39.448;
2014;Anual;33.952;39.854;
2015;Anual;35.039;40.164;
2016;Anual;36.288;40.879;
2017;Anual;35.647;42.173;
2018;Anual;38.015;44.525;
2019;Anual;41.066;48.122;
2020;Anual;42.827;50.861;
2021;Anual;44.225;50.103;
2022;Anual;47.506;53.612;
2023;Anual;54.950;58.507;
