El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;3.809;2.013;
2011;Anual;3.793;2.063;
2012;Anual;3.378;1.815;
2013;Anual;3.427;1.945;
2014;Anual;3.792;2.235;
2015;Anual;4.048;2.397;
2016;Anual;4.114;2.459;
2017;Anual;4.426;2.597;
2018;Anual;3.586;1.975;
2019;Anual;4.907;3.028;
2020;Anual;5.100;3.240;
2021;Anual;4.907;3.112;
2022;Anual;4.847;3.038;
2023;Anual;4.989;3.183;
