El municipio en cifras
Autónomos por lugar de trabajo sobre la población de 16 a 64 años (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;6,8;2,9;
2011;Anual;6,9;3,0;
2012;Anual;6,3;2,6;
2013;Anual;6,8;2,9;
2014;Anual;7,6;3,3;
2015;Anual;8,0;3,5;
2016;Anual;8,1;3,6;
2017;Anual;8,5;3,8;
2018;Anual;6,2;2,6;
2019;Anual;8,9;3,9;
2020;Anual;8,9;3,9;
2021;Anual;8,6;3,7;
2022;Anual;8,3;3,7;
2023;Anual;8,1;3,7;
