El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;5.738;2.524;
2011;Anual;5.712;2.570;
2012;Anual;5.059;2.238;
2013;Anual;5.274;2.387;
2014;Anual;5.746;2.655;
2015;Anual;5.911;2.830;
2016;Anual;6.044;2.913;
2017;Anual;6.424;3.106;
2018;Anual;4.777;2.165;
2019;Anual;7.115;3.436;
2020;Anual;7.390;3.553;
2021;Anual;7.173;3.351;
2022;Anual;6.894;3.334;
2023;Anual;6.985;3.452;
