El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;19.710;14.694;
2011;Anual;19.787;15.438;
2012;Anual;17.951;14.096;
2013;Anual;17.140;15.254;
2014;Anual;17.140;14.872;
2015;Anual;18.384;15.750;
2016;Anual;19.318;16.972;
2017;Anual;19.842;17.614;
2018;Anual;19.104;17.466;
2019;Anual;22.292;19.100;
2020;Anual;22.237;19.056;
2021;Anual;21.839;18.155;
2022;Anual;22.103;18.874;
2023;Anual;23.150;20.342;
