El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;1.021;591;
2011;Anual;1.021;608;
2012;Anual;910;539;
2013;Anual;973;553;
2014;Anual;1.075;631;
2015;Anual;1.129;658;
2016;Anual;1.118;685;
2017;Anual;1.216;725;
2018;Anual;880;510;
2019;Anual;1.356;851;
2020;Anual;1.482;922;
2021;Anual;1.561;897;
2022;Anual;1.684;908;
2023;Anual;1.692;947;
