El municipio en cifras
Afiliaciones a la Seguridad Social por lugar de trabajo y sexo
Año;Periodos;Hombres;Mujeres;
2010;Anual;21.083;18.387;
2011;Anual;22.347;19.316;
2012;Anual;22.662;19.756;
2013;Anual;19.519;20.593;
2014;Anual;19.680;20.352;
2015;Anual;20.038;20.355;
2016;Anual;21.661;25.840;
2017;Anual;22.435;26.421;
2018;Anual;23.338;25.676;
2019;Anual;24.949;26.938;
2020;Anual;25.733;26.928;
2021;Anual;25.628;26.252;
2022;Anual;21.790;20.792;
2023;Anual;23.120;21.677;
