El municipio en cifras
Afiliaciones al régimen general por lugar de trabajo sobre población de 16 a 64 (%)
Año;Periodos;Hombres;Mujeres;
2010;Anual;8,1;5,6;
2011;Anual;9,0;6,4;
2012;Anual;8,7;6,1;
2013;Anual;8,3;8,2;
2014;Anual;10,4;9,0;
2015;Anual;11,4;10,3;
2016;Anual;12,7;10,9;
2017;Anual;12,7;10,7;
2018;Anual;13,8;10,6;
2019;Anual;16,8;11,4;
2020;Anual;18,8;11,6;
2021;Anual;19,4;11,0;
2022;Anual;20,7;12,0;
2023;Anual;20,9;12,5;
