El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;2.516;1.136;
2011;Anual;2.568;1.137;
2012;Anual;2.253;972;
2013;Anual;2.303;1.056;
2014;Anual;2.472;1.196;
2015;Anual;2.563;1.210;
2016;Anual;2.635;1.265;
2017;Anual;2.992;1.368;
2018;Anual;2.552;1.183;
2019;Anual;3.442;1.595;
2020;Anual;3.591;1.755;
2021;Anual;3.524;1.690;
2022;Anual;3.527;1.699;
2023;Anual;3.700;1.767;
