El municipio en cifras
Afiliaciones de residentes a la Seguridad Social por sexo
Año;Periodos;Hombres;Mujeres;
2013;Anual;23.519;24.437;
2014;Anual;20.551;21.586;
2015;Anual;20.750;21.758;
2016;Anual;24.092;25.013;
2017;Anual;25.606;26.668;
2018;Anual;26.579;27.202;
2019;Anual;27.791;28.635;
2020;Anual;28.881;29.221;
2021;Anual;28.765;29.367;
2022;Anual;30.399;31.166;
2023;Anual;30.356;31.333;
