El municipio en cifras
Afiliaciones por lugar de trabajo y sexo al régimen especial de trabajadores autónomos
Año;Periodos;Hombres;Mujeres;
2010;Anual;6.655;4.183;
2011;Anual;6.773;4.255;
2012;Anual;5.963;3.668;
2013;Anual;6.118;3.817;
2014;Anual;6.815;4.363;
2015;Anual;6.969;4.556;
2016;Anual;6.878;4.460;
2017;Anual;7.458;4.871;
2018;Anual;5.683;4.871;
2019;Anual;8.119;5.491;
2020;Anual;8.483;5.716;
2021;Anual;8.233;5.506;
2022;Anual;8.246;5.546;
2023;Anual;8.335;5.721;
